Date;Hour;Weather;Temp °c;Feels Like °c;Wind km/h;Gust km/h;Cloud %;Humidity %;Precip mm;Pressure mb
02/08/2018;0:00;Clear;22;26;4 ENE;6;0.1;0.88;0.0;1013
02/08/2018;3:00;Clear;22;23;5 NE;8;0.09;0.9;0.1;1013
02/08/2018;6:00;Sunny;26;29;9 NE;10;0.13;0.73;0.0;1013
02/08/2018;9:00;Sunny;29;31;17 NNE;19;0.08;0.56;0.0;1013
02/08/2018;12:00;Sunny;30;32;21 NNE;24;0.08;0.53;0.0;1012
02/08/2018;15:00;Sunny;28;30;27 NNE;32;0.06;0.59;0.0;1012
02/08/2018;18:00;Partlycloudy;24;26;13 NE;21;0.26;0.83;0.0;1013
02/08/2018;21:00;Partlycloudy;23;25;11 NE;17;0.55;0.89;0.0;1013
03/08/2018;0:00;Partlycloudy;23;25;10 NNE;14;0.5;0.89;0.0;1013
03/08/2018;3:00;Partlycloudy;22;25;8 NE;13;0.53;0.9;0.1;1012
03/08/2018;6:00;Cloudy;25;27;11 NE;13;0.74;0.74;0.0;1012
03/08/2018;9:00;Sunny;28;30;14 NE;17;0.07;0.58;0.0;1011
03/08/2018;12:00;Sunny;29;31;22 NNE;25;0.23;0.53;0.0;1011
03/08/2018;15:00;Sunny;28;29;28 NE;33;0.05;0.56;0.2;1011
03/08/2018;18:00;Clear;24;26;17 NE;28;0.03;0.73;0.0;1012
03/08/2018;21:00;Clear;23;25;15 NE;26;0.02;0.8;0.0;1012
04/08/2018;0:00;Clear;22;24;10 ENE;13;0.02;0.84;0.0;1012
04/08/2018;3:00;Clear;21;22;12 ENE;19;0.02;0.84;0.0;1012
04/08/2018;6:00;Sunny;25;26;18 ENE;21;0.02;0.64;0.0;1012
04/08/2018;9:00;Sunny;28;29;26 NE;30;0.03;0.46;0.0;1011
04/08/2018;12:00;Sunny;29;29;28 NE;32;0.04;0.41;0.0;1012
04/08/2018;15:00;Sunny;28;28;30 NE;36;0.02;0.44;0.0;1012
04/08/2018;18:00;Clear;23;25;15 NE;27;0;0.65;0.0;1012
04/08/2018;21:00;Clear;22;25;14 ENE;25;0.03;0.74;0.0;1013
05/08/2018;0:00;Clear;21;22;11 ENE;19;0.09;0.77;0.0;1013
05/08/2018;3:00;Clear;21;22;13 ENE;22;0.19;0.74;0.0;1013
05/08/2018;6:00;Sunny;25;26;16 ENE;19;0.13;0.58;0.0;1013
05/08/2018;9:00;Sunny;29;29;22 NE;25;0.13;0.43;0.1;1013
05/08/2018;12:00;Sunny;29;30;22 NE;26;0.13;0.42;0.0;1012
05/08/2018;15:00;Sunny;28;29;23 NE;28;0.1;0.48;0.0;1013
05/08/2018;18:00;Clear;24;26;14 NE;24;0.06;0.68;0.0;1013
05/08/2018;21:00;Clear;22;25;11 ENE;20;0.06;0.77;0.0;1014
06/08/2018;0:00;Clear;21;23;5 E;7;0.03;0.83;0.0;1014
06/08/2018;3:00;Clear;20;24;6 E;7;0.01;0.83;0.0;1014
06/08/2018;6:00;Sunny;25;28;10 ENE;12;0.02;0.67;0.0;1014
06/08/2018;9:00;Sunny;28;29;14 NE;16;0.03;0.5;0.0;1013
06/08/2018;12:00;Sunny;29;30;18 NNE;21;0.04;0.47;0.0;1013
06/08/2018;15:00;Sunny;28;29;22 NE;25;0.04;0.54;0.0;1013
06/08/2018;18:00;Clear;23;26;13 NE;21;0;0.74;0.0;1013
06/08/2018;21:00;Clear;22;25;10 NE;16;0;0.81;0.0;1014
07/08/2018;0:00;Clear;21;23;5 E;7;0.03;0.83;0.0;1013
07/08/2018;3:00;Clear;21;22;6 ENE;9;0.04;0.84;0.0;1013
07/08/2018;6:00;Sunny;25;28;10 NE;11;0.08;0.67;0.0;1013
07/08/2018;9:00;Sunny;29;30;18 NNE;21;0.11;0.48;0.1;1013
07/08/2018;12:00;Sunny;30;30;22 NNE;25;0.09;0.45;0.0;1013
07/08/2018;15:00;Sunny;28;29;23 NE;28;0.04;0.48;0.0;1013
07/08/2018;18:00;Clear;24;26;13 NE;24;0.02;0.67;0.0;1014
07/08/2018;21:00;Clear;22;25;10 NE;17;0.03;0.78;0.0;1014
08/08/2018;0:00;Clear;21;23;5 ENE;7;0.05;0.8;0.0;1014
08/08/2018;3:00;Clear;20;22;4 E;7;0.05;0.81;0.0;1014
08/08/2018;6:00;Sunny;25;28;6 ENE;7;0.05;0.63;0.0;1015
08/08/2018;9:00;Sunny;29;29;16 NNE;18;0.06;0.45;0.0;1014
08/08/2018;12:00;Sunny;30;30;20 NNE;23;0.11;0.46;0.0;1014
08/08/2018;15:00;Sunny;28;29;25 NNE;30;0.1;0.55;0.0;1015
08/08/2018;18:00;Clear;24;25;16 NE;27;0.08;0.75;0.0;1016
08/08/2018;21:00;Clear;22;25;12 NE;21;0.11;0.83;0.0;1016
09/08/2018;0:00;Partlycloudy;22;22;12 NE;20;0.27;0.86;0.0;1016
09/08/2018;3:00;Partlycloudy;21;22;10 ENE;17;0.42;0.87;0.0;1016
09/08/2018;6:00;Partlycloudy;25;26;15 ENE;17;0.43;0.7;0.0;1017
09/08/2018;9:00;Sunny;28;29;19 NE;22;0.1;0.52;0.0;1016
09/08/2018;12:00;Sunny;29;30;26 NNE;29;0.12;0.49;0.0;1016
09/08/2018;15:00;Sunny;27;28;27 NE;32;0.03;0.54;0.0;1016
09/08/2018;18:00;Clear;23;25;17 NE;29;0;0.74;0.0;1017
09/08/2018;21:00;Clear;22;22;14 NE;24;0.08;0.83;0.0;1018
10/08/2018;0:00;Clear;21;22;10 ENE;16;0.04;0.84;0.0;1017
10/08/2018;3:00;Clear;20;21;14 ENE;23;0.02;0.84;0.0;1018
10/08/2018;6:00;Sunny;24;26;18 ENE;21;0.02;0.63;0.0;1018
10/08/2018;9:00;Sunny;28;28;26 NE;30;0.04;0.48;0.0;1018
10/08/2018;12:00;Sunny;28;29;29 NE;34;0.05;0.47;0.0;1017
10/08/2018;15:00;Sunny;27;27;31 NE;36;0.03;0.52;0.0;1017
10/08/2018;18:00;Clear;23;25;20 NE;34;0.04;0.66;0.0;1018
10/08/2018;21:00;Clear;21;21;18 NE;33;0;0.7;0.0;1018
11/08/2018;0:00;Clear;20;21;12 ENE;18;0;0.71;0.0;1018
11/08/2018;3:00;Clear;19;19;16 ENE;29;0;0.71;0.0;1017
11/08/2018;6:00;Sunny;23;25;19 ENE;22;0;0.53;0.0;1017
11/08/2018;9:00;Sunny;26;26;24 NE;28;0;0.42;0.0;1016
11/08/2018;12:00;Sunny;27;27;22 NE;26;0.05;0.43;0.0;1015
11/08/2018;15:00;Sunny;25;26;28 NE;33;0;0.52;0.0;1016
11/08/2018;18:00;Clear;21;21;19 NE;31;0.02;0.69;0.0;1016
11/08/2018;21:00;Clear;20;20;14 ENE;25;0.13;0.75;0.0;1017
12/08/2018;0:00;Clear;19;19;11 ENE;18;0.07;0.77;0.0;1017
12/08/2018;3:00;Clear;18;19;11 ENE;17;0.03;0.78;0.0;1016
12/08/2018;6:00;Sunny;22;25;15 ENE;17;0;0.57;0.0;1017
12/08/2018;9:00;Sunny;26;26;19 NE;22;0;0.45;0.0;1016
12/08/2018;12:00;Sunny;27;27;19 NNE;22;0.05;0.4;0.0;1016
12/08/2018;15:00;Sunny;26;26;24 NE;28;0;0.47;0.0;1016
12/08/2018;18:00;Clear;21;21;15 NE;28;0;0.66;0.0;1016
12/08/2018;21:00;Clear;19;20;14 ENE;25;0;0.72;0.0;1016
13/08/2018;0:00;Clear;18;21;8 ENE;10;0;0.76;0.0;1016
13/08/2018;3:00;Clear;17;19;11 ENE;18;0;0.78;0.0;1015
13/08/2018;6:00;Sunny;22;22;15 ENE;18;0;0.56;0.0;1015
13/08/2018;9:00;Sunny;26;26;19 NE;22;0;0.41;0.0;1014
13/08/2018;12:00;Sunny;27;27;23 NE;26;0;0.4;0.0;1013
13/08/2018;15:00;Sunny;26;26;20 NE;24;0;0.49;0.0;1013
13/08/2018;18:00;Clear;21;21;14 NE;24;0;0.68;0.0;1013
13/08/2018;21:00;Clear;19;20;12 ENE;21;0;0.78;0.0;1013
14/08/2018;0:00;Clear;18;22;6 E;7;0;0.81;0.0;1013
14/08/2018;3:00;Clear;18;21;6 E;7;0;0.81;0.0;1013
14/08/2018;6:00;Sunny;23;27;6 ENE;7;0;0.62;0.0;1013
14/08/2018;9:00;Sunny;28;30;10 NE;11;0;0.46;0.0;1012
14/08/2018;12:00;Sunny;29;29;16 NNE;19;0;0.4;0.0;1011
14/08/2018;15:00;Sunny;28;28;19 NE;23;0;0.43;0.0;1011
14/08/2018;18:00;Clear;22;25;13 NE;25;0;0.67;0.0;1011
14/08/2018;21:00;Clear;20;21;12 ENE;22;0;0.77;0.0;1012
15/08/2018;0:00;Clear;19;22;8 ENE;10;0;0.8;0.0;1011
15/08/2018;3:00;Clear;19;21;9 E;13;0;0.78;0.0;1010
15/08/2018;6:00;Sunny;24;27;10 ENE;11;0;0.6;0.0;1010
15/08/2018;9:00;Sunny;28;30;12 NE;14;0;0.46;0.0;1009
15/08/2018;12:00;Sunny;30;30;15 NNE;18;0;0.42;0.0;1009
15/08/2018;15:00;Sunny;28;29;18 NNE;22;0;0.49;0.0;1010
15/08/2018;18:00;Clear;22;25;11 NE;19;0;0.75;0.0;1010
15/08/2018;21:00;Clear;21;23;9 NE;14;0;0.85;0.0;1011
16/08/2018;0:00;Clear;20;23;3 NE;3;0.02;0.88;0.0;1010
16/08/2018;3:00;Clear;19;21;3 E;4;0.05;0.89;0.0;1010
16/08/2018;6:00;Sunny;24;28;4 ENE;4;0.03;0.71;0.0;1011
16/08/2018;9:00;Sunny;28;31;10 NNE;12;0.01;0.53;0.0;1010
16/08/2018;12:00;Sunny;30;33;12 N;14;0.02;0.49;0.0;1010
16/08/2018;15:00;Sunny;28;30;19 NNE;23;0.03;0.59;0.0;1009
16/08/2018;18:00;Clear;23;26;10 NE;17;0.05;0.82;0.0;1010
16/08/2018;21:00;Clear;22;22;8 NE;14;0.09;0.89;0.0;1010
17/08/2018;0:00;Clear;21;23;5 NE;8;0.11;0.9;0.0;1010
17/08/2018;3:00;Clear;22;23;6 NE;8;0.1;0.88;0.0;1010
17/08/2018;6:00;Sunny;24;26;6 NNE;7;0.17;0.79;0.0;1010
17/08/2018;9:00;Sunny;28;30;12 NNE;13;0.09;0.58;0.0;1010
17/08/2018;12:00;Sunny;29;31;13 N;15;0.08;0.54;0.0;1010
17/08/2018;15:00;Sunny;28;29;16 NNE;19;0.09;0.55;0.0;1010
17/08/2018;18:00;Clear;23;26;8 NNE;14;0.09;0.77;0.0;1010
17/08/2018;21:00;Clear;22;22;9 NE;15;0.07;0.87;0.0;1011
18/08/2018;0:00;Clear;21;22;5 NE;8;0.14;0.89;0.0;1011
18/08/2018;3:00;Clear;20;22;5 NE;7;0.06;0.9;0.0;1011
18/08/2018;6:00;Sunny;25;27;6 N;7;0.25;0.72;0.0;1011
18/08/2018;9:00;Sunny;29;30;13 NNE;15;0.13;0.53;0.0;1011
18/08/2018;12:00;Sunny;30;31;19 NNE;22;0.06;0.47;0.0;1011
18/08/2018;15:00;Sunny;28;29;24 NE;29;0.04;0.53;0.0;1011
18/08/2018;18:00;Clear;23;26;12 NE;22;0.03;0.74;0.0;1012
18/08/2018;21:00;Clear;22;25;13 NE;24;0.03;0.84;0.0;1013
19/08/2018;0:00;Clear;21;23;10 ENE;14;0;0.84;0.0;1013
19/08/2018;3:00;Clear;20;21;13 ENE;24;0.02;0.86;0.0;1013
19/08/2018;6:00;Sunny;25;26;17 ENE;21;0.02;0.57;0.0;1013
19/08/2018;9:00;Sunny;30;30;27 NE;31;0.04;0.35;0.0;1013
19/08/2018;12:00;Sunny;30;30;31 NE;35;0.03;0.35;0.0;1012
19/08/2018;15:00;Sunny;27;28;28 NE;39;0;0.46;0.0;1012
19/08/2018;18:00;Clear;22;25;16 NE;29;0;0.72;0.0;1013
19/08/2018;21:00;Clear;21;21;14 NE;25;0.09;0.83;0.0;1013
20/08/2018;0:00;Clear;21;21;10 ENE;17;0.25;0.86;0.0;1013
20/08/2018;3:00;Clear;20;21;13 ENE;21;0.15;0.87;0.0;1012
20/08/2018;6:00;Sunny;24;25;17 ENE;19;0.1;0.68;0.0;1012
20/08/2018;9:00;Sunny;28;28;22 NE;25;0.04;0.47;0.0;1012
20/08/2018;12:00;Sunny;28;29;24 NE;27;0.03;0.44;0.0;1011
20/08/2018;15:00;Sunny;26;27;25 NE;29;0.02;0.49;0.0;1011
20/08/2018;18:00;Clear;22;22;15 NE;26;0;0.67;0.0;1012
20/08/2018;21:00;Clear;20;20;14 ENE;24;0;0.74;0.0;1012
21/08/2018;0:00;Clear;19;21;10 ENE;14;0;0.78;0.0;1012
21/08/2018;3:00;Clear;18;20;11 ENE;16;0.02;0.82;0.0;1013
21/08/2018;6:00;Sunny;23;25;13 ENE;15;0.02;0.64;0.0;1013
21/08/2018;9:00;Sunny;27;27;14 NE;16;0.03;0.5;0.0;1012
21/08/2018;12:00;Sunny;29;29;14 NNE;16;0.04;0.46;0.0;1012
21/08/2018;15:00;Sunny;27;28;22 NNE;25;0.02;0.58;0.0;1012
21/08/2018;18:00;Clear;22;22;12 NE;21;0.12;0.82;0.0;1014
21/08/2018;21:00;Clear;21;21;10 ENE;18;0.14;0.88;0.0;1014
22/08/2018;0:00;Clear;20;21;8 ENE;12;0.21;0.89;0.0;1014
22/08/2018;3:00;Partlycloudy;20;20;10 ENE;17;0.34;0.9;0.0;1014
22/08/2018;6:00;Partlycloudy;23;25;12 ENE;14;0.56;0.75;0.0;1015
22/08/2018;9:00;Sunny;27;28;17 NE;19;0.03;0.55;0.0;1014
22/08/2018;12:00;Sunny;29;30;24 NE;27;0.04;0.46;0.0;1013
22/08/2018;15:00;Sunny;28;28;27 NE;33;0.03;0.46;0.0;1013
22/08/2018;18:00;Clear;23;25;17 NE;29;0.01;0.65;0.0;1014
22/08/2018;21:00;Clear;21;21;16 ENE;30;0.02;0.7;0.0;1015
23/08/2018;0:00;Clear;20;21;11 ENE;18;0.03;0.76;0.0;1014
23/08/2018;3:00;Clear;19;20;13 ENE;24;0.04;0.76;0.0;1013
23/08/2018;6:00;Sunny;24;25;16 ENE;18;0.08;0.55;0.0;1013
23/08/2018;9:00;Sunny;28;28;21 NE;24;0.16;0.38;0.0;1012
23/08/2018;12:00;Sunny;30;29;24 NE;27;0.06;0.31;0.0;1012
23/08/2018;15:00;Sunny;28;27;25 NE;32;0.06;0.33;0.0;1011
23/08/2018;18:00;Clear;23;25;17 NE;29;0.05;0.63;0.0;1012
23/08/2018;21:00;Clear;21;21;15 ENE;28;0.07;0.76;0.0;1012
24/08/2018;0:00;Clear;20;21;10 ENE;16;0.07;0.83;0.0;1012
24/08/2018;3:00;Clear;20;20;11 ENE;19;0.07;0.84;0.0;1011
24/08/2018;6:00;Sunny;23;26;12 ENE;13;0.07;0.67;0.0;1011
24/08/2018;9:00;Sunny;28;29;13 NE;15;0.05;0.48;0.0;1010
24/08/2018;12:00;Sunny;29;30;17 NE;19;0.05;0.47;0.0;1009
24/08/2018;15:00;Sunny;28;29;18 NE;21;0.06;0.54;0.0;1009
24/08/2018;18:00;Clear;23;25;12 NE;20;0.07;0.77;0.0;1010
24/08/2018;21:00;Clear;22;22;10 NE;17;0.09;0.84;0.0;1010
25/08/2018;0:00;Clear;22;23;8 ENE;11;0.09;0.83;0.0;1010
25/08/2018;3:00;Clear;21;22;8 ENE;13;0.19;0.88;0.0;1010
25/08/2018;6:00;Partlycloudy;24;27;6 NE;7;0.27;0.73;0.0;1010
25/08/2018;9:00;Sunny;28;30;11 NNE;12;0.09;0.57;0.0;1010
25/08/2018;12:00;Sunny;30;32;12 N;14;0.05;0.48;0.0;1009
25/08/2018;15:00;Sunny;28;29;16 NNE;19;0.06;0.54;0.0;1009
25/08/2018;18:00;Clear;23;25;10 NE;17;0.17;0.75;0.0;1009
25/08/2018;21:00;Clear;21;22;8 ENE;14;0.1;0.83;0.0;1010
26/08/2018;0:00;Clear;21;22;5 ENE;8;0.08;0.88;0.0;1009
26/08/2018;3:00;Clear;20;22;5 ENE;7;0.04;0.89;0.0;1009
26/08/2018;6:00;Sunny;24;27;4 NE;5;0.15;0.7;0.0;1009
26/08/2018;9:00;Sunny;28;30;9 N;10;0.06;0.53;0.0;1008
26/08/2018;12:00;Sunny;29;31;12 NNW;14;0.04;0.49;0.0;1007
26/08/2018;15:00;Sunny;28;29;13 NNE;15;0.02;0.55;0.0;1007
26/08/2018;18:00;Clear;23;26;9 NE;13;0.02;0.78;0.0;1007
26/08/2018;21:00;Clear;21;23;6 E;9;0.02;0.87;0.0;1008
27/08/2018;0:00;Clear;21;22;4 ENE;7;0.1;0.91;0.0;1007
27/08/2018;3:00;Clear;20;21;4 ENE;7;0.24;0.92;0.0;1007
27/08/2018;6:00;Partlycloudy;24;26;5 ENE;6;0.5;0.78;0.0;1007
27/08/2018;9:00;Sunny;27;30;12 NNE;14;0.08;0.61;0.0;1007
27/08/2018;12:00;Sunny;30;32;18 NNE;20;0.16;0.54;0.0;1006
27/08/2018;15:00;Sunny;27;29;19 NNE;23;0.1;0.66;0.0;1006
27/08/2018;18:00;Clear;23;26;10 NNE;16;0.18;0.84;0.0;1007
27/08/2018;21:00;Thunderyoutbreakspossible;22;25;8 NE;13;0.4;0.92;0.0;1008
28/08/2018;0:00;Thunderyoutbreakspossible;21;22;4 NNE;6;0.37;0.93;0.0;1008
28/08/2018;3:00;Patchyrainpossible;21;22;5 NE;8;0.4;0.94;0.2;1008
28/08/2018;6:00;Partlycloudy;24;27;3 ENE;3;0.31;0.8;0.0;1008
28/08/2018;9:00;Sunny;28;30;14 NNE;16;0.11;0.6;0.0;1009
28/08/2018;12:00;Sunny;30;31;23 NNE;27;0.11;0.49;0.0;1008
28/08/2018;15:00;Sunny;27;28;26 NNE;31;0.08;0.5;0.0;1009
28/08/2018;18:00;Clear;23;25;13 NNE;21;0.11;0.72;0.0;1010
28/08/2018;21:00;Clear;22;22;7 NNE;12;0.19;0.82;0.0;1011
29/08/2018;0:00;Partlycloudy;21;22;6 NNE;9;0.45;0.87;0.0;1011
29/08/2018;3:00;Partlycloudy;21;21;7 NE;11;0.45;0.89;0.0;1011
29/08/2018;6:00;Cloudy;24;26;10 NE;12;0.63;0.76;0.0;1011
29/08/2018;9:00;Sunny;28;29;16 NNE;18;0.12;0.57;0.0;1011
29/08/2018;12:00;Sunny;28;29;19 NNE;22;0.21;0.54;0.0;1011
29/08/2018;15:00;Sunny;26;27;23 NNE;26;0.12;0.61;0.0;1012
29/08/2018;18:00;Clear;22;25;13 NNE;21;0.09;0.79;0.0;1013
29/08/2018;21:00;Clear;21;22;6 NE;10;0.12;0.86;0.0;1014
30/08/2018;0:00;Clear;20;22;2 NNE;3;0.09;0.87;0.0;1013
30/08/2018;3:00;Clear;20;22;1 SW;1;0.08;0.89;0.0;1014
30/08/2018;6:00;Sunny;24;27;3 WSW;3;0.14;0.73;0.0;1014
30/08/2018;9:00;Sunny;27;29;11 NNW;12;0.07;0.57;0.0;1014
30/08/2018;12:00;Sunny;28;30;15 N;17;0.08;0.53;0.0;1013
30/08/2018;15:00;Sunny;27;28;18 N;23;0.04;0.61;0.0;1014
30/08/2018;18:00;Clear;23;25;10 NE;18;0.05;0.8;0.0;1015
30/08/2018;21:00;Clear;21;22;8 ENE;12;0.05;0.85;0.0;1016
31/08/2018;0:00;Clear;21;23;5 ENE;8;0.03;0.86;0.0;1015
31/08/2018;3:00;Clear;20;22;7 ENE;11;0.03;0.86;0.0;1016
31/08/2018;6:00;Sunny;24;26;12 ENE;13;0.03;0.68;0.0;1016
31/08/2018;9:00;Sunny;28;29;16 NE;18;0.03;0.48;0.0;1015
31/08/2018;12:00;Sunny;30;31;19 NE;22;0.03;0.43;0.0;1014
31/08/2018;15:00;Sunny;28;29;23 NE;31;0.02;0.49;0.0;1014
31/08/2018;18:00;Clear;23;25;15 NE;27;0;0.69;0.0;1015
31/08/2018;21:00;Clear;22;22;13 ENE;24;0;0.78;0.0;1016
01/09/2018;0:00;Clear;21;22;9 E;15;0.07;0.8;0.0;1015
01/09/2018;3:00;Clear;20;21;9 E;16;0.12;0.78;0.0;1015
01/09/2018;6:00;Sunny;25;26;11 ENE;13;0.1;0.61;0.0;1015
01/09/2018;9:00;Sunny;29;30;14 NE;16;0.1;0.45;0.0;1014
01/09/2018;12:00;Sunny;32;32;17 NNE;20;0.07;0.41;0.0;1014
01/09/2018;15:00;Sunny;29;30;19 NE;26;0.11;0.48;0.0;1014
01/09/2018;18:00;Clear;24;26;13 NE;24;0.14;0.71;0.0;1015
01/09/2018;21:00;Clear;22;25;10 ENE;20;0.14;0.77;0.0;1015
02/09/2018;0:00;Clear;21;22;6 ENE;11;0.2;0.81;0.0;1015
02/09/2018;3:00;Clear;21;21;9 ENE;17;0.22;0.81;0.0;1015
02/09/2018;6:00;Sunny;25;27;11 NE;13;0.19;0.65;0.0;1015
02/09/2018;9:00;Sunny;30;30;15 NE;17;0.15;0.45;0.0;1015
02/09/2018;12:00;Sunny;31;31;21 NNE;24;0.13;0.38;0.0;1014
02/09/2018;15:00;Sunny;29;29;22 NE;29;0.07;0.47;0.0;1014
02/09/2018;18:00;Clear;23;25;13 NE;21;0.03;0.73;0.0;1015
02/09/2018;21:00;Clear;21;22;12 ENE;19;0;0.86;0.0;1015
03/09/2018;0:00;Clear;21;23;9 E;10;0.02;0.88;0.0;1014
03/09/2018;3:00;Clear;20;21;10 ENE;15;0.03;0.88;0.0;1013
03/09/2018;6:00;Sunny;24;26;11 ENE;13;0.02;0.72;0.0;1013
03/09/2018;9:00;Sunny;28;30;14 NE;16;0;0.53;0.0;1012
03/09/2018;12:00;Sunny;30;31;16 NNE;19;0.03;0.48;0.0;1010
03/09/2018;15:00;Sunny;28;29;19 NNE;25;0.02;0.58;0.0;1010
03/09/2018;18:00;Clear;23;25;12 NE;20;0.03;0.81;0.0;1011
03/09/2018;21:00;Clear;21;22;9 ENE;14;0.04;0.89;0.0;1010
04/09/2018;0:00;Clear;21;23;4 E;6;0.05;0.91;0.0;1010
04/09/2018;3:00;Clear;20;22;3 NE;4;0.08;0.91;0.0;1010
04/09/2018;6:00;Partlycloudy;24;26;5 NNE;6;0.34;0.77;0.0;1010
04/09/2018;9:00;Sunny;27;30;9 N;10;0.02;0.59;0.0;1010
04/09/2018;12:00;Sunny;29;32;11 NNW;13;0.01;0.51;0.0;1009
04/09/2018;15:00;Sunny;28;29;14 N;16;0;0.56;0.0;1009
04/09/2018;18:00;Clear;23;26;10 NE;15;0;0.8;0.0;1009
04/09/2018;21:00;Clear;21;22;6 E;12;0.16;0.87;0.0;1010
05/09/2018;0:00;Clear;20;22;4 SE;6;0.17;0.88;0.0;1009
05/09/2018;3:00;Clear;20;24;3 ESE;3;0.02;0.88;0.0;1009
05/09/2018;6:00;Sunny;24;29;3 NE;4;0.03;0.72;0.0;1009
05/09/2018;9:00;Sunny;27;30;9 N;11;0.03;0.52;0.0;1009
05/09/2018;12:00;Sunny;29;30;13 NNE;15;0.06;0.49;0.0;1007
05/09/2018;15:00;Sunny;26;27;19 NNE;24;0.07;0.63;0.5;1007
05/09/2018;18:00;Clear;22;22;13 NNE;20;0.17;0.82;0.0;1008
05/09/2018;21:00;Moderateorheavyrainshower;21;21;7 NNE;12;0.26;0.84;2.9;1008
06/09/2018;0:00;Clear;20;21;5 NW;9;0.24;0.83;0.0;1007
06/09/2018;3:00;Moderateorheavyrainshower;19;20;10 WNW;17;0.36;0.83;2.5;1008
06/09/2018;6:00;Sunny;22;22;13 WNW;15;0.22;0.72;0.0;1009
06/09/2018;9:00;Lightrainshower;23;25;16 NW;24;0.4;0.63;2.1;1009
06/09/2018;12:00;Partlycloudy;24;25;12 NW;13;0.38;0.59;0.0;1009
06/09/2018;15:00;Sunny;23;25;9 NW;11;0.16;0.59;0.0;1009
06/09/2018;18:00;Partlycloudy;20;21;4 WSW;6;0.3;0.73;0.0;1010
06/09/2018;21:00;Clear;20;21;6 NW;9;0.29;0.57;0.0;1007
07/09/2018;0:00;Clear;19;19;9 SW;15;0.15;0.74;0.0;1010
07/09/2018;3:00;Patchyrainpossible;18;19;9 SSW;16;0.14;0.76;0.2;1010
07/09/2018;6:00;Sunny;22;25;12 SW;13;0.18;0.63;0.0;1011
07/09/2018;9:00;Patchyrainpossible;25;26;15 W;18;0.18;0.5;0.3;1011
07/09/2018;12:00;Sunny;26;27;14 W;16;0.17;0.48;0.0;1011
07/09/2018;15:00;Sunny;25;27;8 W;9;0.11;0.51;0.0;1011
07/09/2018;18:00;Clear;22;22;7 S;13;0.1;0.6;0.0;1012
07/09/2018;21:00;Clear;21;21;9 SSE;19;0.1;0.61;0.0;1012
08/09/2018;0:00;Clear;20;21;8 SSE;16;0.12;0.64;0.0;1012
08/09/2018;3:00;Clear;19;20;8 S;15;0.13;0.64;0.0;1013
08/09/2018;6:00;Sunny;23;25;6 SSW;7;0.15;0.55;0.0;1013
08/09/2018;9:00;Sunny;26;27;9 NW;10;0.17;0.5;0.0;1013
08/09/2018;12:00;Sunny;25;26;13 N;15;0.22;0.55;0.0;1013
08/09/2018;15:00;Sunny;25;26;13 NE;17;0.15;0.54;0.0;1014
08/09/2018;18:00;Clear;21;21;12 ENE;21;0.15;0.7;0.0;1015
08/09/2018;21:00;Clear;19;20;10 E;19;0.14;0.76;0.0;1016
09/09/2018;0:00;Clear;19;19;7 ESE;13;0.15;0.76;0.0;1015
09/09/2018;3:00;Clear;18;19;5 ESE;10;0.12;0.72;0.0;1016
09/09/2018;6:00;Sunny;22;23;6 E;7;0.11;0.57;0.0;1016
09/09/2018;9:00;Sunny;25;26;9 NNE;11;0.11;0.47;0.0;1016
09/09/2018;12:00;Sunny;26;27;12 N;13;0.22;0.46;0.0;1015
09/09/2018;15:00;Sunny;24;26;16 NNE;20;0.14;0.54;0.0;1016
09/09/2018;18:00;Clear;20;21;9 ENE;15;0.07;0.73;0.0;1016
09/09/2018;21:00;Clear;19;20;7 SE;12;0.07;0.76;0.0;1017
10/09/2018;0:00;Clear;17;19;3 NNE;5;0.08;0.8;0.0;1016
10/09/2018;3:00;Clear;17;18;3 S;4;0.14;0.8;0.0;1017
10/09/2018;6:00;Sunny;21;22;5 WNW;5;0.13;0.65;0.0;1017
10/09/2018;9:00;Patchyrainpossible;23;25;14 NNW;20;0.16;0.57;1.9;1018
10/09/2018;12:00;Sunny;23;25;13 N;15;0.06;0.52;0.0;1017
10/09/2018;15:00;Sunny;22;25;14 N;17;0.07;0.56;0.0;1018
10/09/2018;18:00;Clear;18;19;6 NE;9;0.05;0.73;0.0;1019
10/09/2018;21:00;Clear;17;18;8 SE;13;0.05;0.79;0.0;1019
11/09/2018;0:00;Clear;16;18;5 S;9;0.08;0.8;0.0;1019
11/09/2018;3:00;Clear;16;17;6 S;11;0.12;0.75;0.0;1019
11/09/2018;6:00;Sunny;20;21;7 SSW;8;0.12;0.54;0.0;1019
11/09/2018;9:00;Sunny;23;25;8 NW;9;0.1;0.49;0.0;1019
11/09/2018;12:00;Sunny;23;25;7 N;8;0.12;0.51;0.0;1019
11/09/2018;15:00;Sunny;23;25;9 N;10;0.1;0.53;0.0;1019
11/09/2018;18:00;Clear;19;20;6 ENE;10;0.1;0.71;0.0;1020
11/09/2018;21:00;Clear;18;19;6 SE;12;0.08;0.74;0.0;1020
12/09/2018;0:00;Clear;17;18;7 SSE;12;0.08;0.72;0.0;1020
12/09/2018;3:00;Clear;16;17;2 ESE;4;0.11;0.69;0.0;1020
12/09/2018;6:00;Sunny;20;22;2 NE;2;0.12;0.59;0.0;1020
12/09/2018;9:00;Sunny;23;25;9 N;11;0.1;0.53;0.0;1019
